HeartRate,Variance,Label
56.391,7.99047,Positive
53.9568,27.67691,Positive
54.3478,23.71586,Positive
53.7634,29.74915,Positive
51.9031,53.50345,Positive
53.0035,38.61611,Positive
54.7445,20.00946,Positive
56.391,7.99047,Positive
57.2519,3.864413,Positive
57.0342,4.767667,Positive
57.6923,2.326881,Positive
57.9151,1.696927,Positive
57.2519,3.864413,Positive
58.1395,1.162482,Positive
59.761,0.2951062,Positive
61.2245,4.027127,Negative
60.4839,1.60314,Negative
60.241,1.047029,Negative
60.4839,1.60314,Negative
58.5938,0.3893379,Positive
58.8235,0.1553858,Positive
58.8235,0.1553858,Positive
56.391,7.99047,Positive
54.5455,21.83006,Positive
54.1516,25.66532,Positive
54.1516,25.66532,Positive
53.7634,29.74915,Positive
55.1471,16.57028,Positive
55.7621,11.94143,Positive
55.3506,14.95497,Positive
56.391,7.99047,Positive
57.2519,3.864413,Positive
57.0342,4.767667,Positive
55.7621,11.94143,Positive
54.5455,21.83006,Positive
55.1471,16.57028,Positive
57.0342,4.767667,Positive
57.0342,4.767667,Positive
54.7445,20.00946,Positive
55.5556,13.41144,Positive
56.6038,6.832713,Positive
54.3478,23.71586,Positive
53.1915,36.31545,Positive
54.1516,25.66532,Positive
57.0342,4.767667,Positive
57.4713,3.050105,Positive
56.6038,6.832713,Positive
56.1798,9.229105,Positive
55.3506,14.95497,Positive
55.1471,16.57028,Positive
56.1798,9.229105,Positive
57.4713,3.050105,Positive
56.391,7.99047,Positive
53.5714,31.8806,Positive
53.0035,38.61611,Positive
53.5714,31.8806,Positive
52.8169,40.97047,Positive
53.5714,31.8806,Positive
55.1471,16.57028,Positive
54.5455,21.83006,Positive
51.9031,53.50345,Positive
52.8169,40.97047,Positive
54.7445,20.00946,Positive
53.5714,31.8806,Positive
53.1915,36.31545,Positive
53.7634,29.74915,Positive
54.7445,20.00946,Positive
56.8182,5.757781,Positive
58.5938,0.3893379,Positive
60,0.6119629,Positive
59.761,0.2951062,Positive
56.6038,6.832713,Positive
53.3808,34.06983,Positive
51.7241,56.15376,Positive
51.7241,56.15376,Positive
53.1915,36.31545,Positive
55.7621,11.94143,Positive
56.8182,5.757781,Positive
56.6038,6.832713,Positive
57.0342,4.767667,Positive
58.3658,0.725837,Positive
60.9756,3.090178,Negative
63.0252,14.49699,Negative
63.2911,16.59275,Negative
62.7615,12.55843,Negative
62.7615,12.55843,Negative
62.2407,9.138193,Negative
60.241,1.047029,Negative
59.5238,0.09369114,Positive
61.4754,5.097166,Negative
63.0252,14.49699,Negative
61.9835,7.649382,Negative
60.7287,2.283198,Negative
59.761,0.2951062,Positive
58.8235,0.1553858,Positive
57.6923,2.326881,Positive
57.4713,3.050105,Positive
56.1798,9.229105,Positive
54.7445,20.00946,Positive
54.9451,18.25566,Positive
55.5556,13.41144,Positive
57.0342,4.767667,Positive
60.7287,2.283198,Negative
66.0793,47.08122,Negative
69.4444,104.5859,Negative
71.4286,149.1049,Negative
74.2574,226.1928,Negative
75.7576,273.5668,Negative
75.7576,273.5668,Negative
76.1421,286.4357,Negative
76.1421,286.4357,Negative
75,249.0804,Negative
74.6269,237.4418,Negative
74.6269,237.4418,Negative
75,249.0804,Negative
76.5306,299.7363,Negative
76.1421,286.4357,Negative
75,249.0804,Negative
74.6269,237.4418,Negative
74.2574,226.1928,Negative
76.1421,286.4357,Negative
76.9231,313.4797,Negative
75.3769,261.1186,Negative
76.9231,313.4797,Negative
76.9231,313.4797,Negative
75,249.0804,Negative
75,249.0804,Negative
73.1707,194.6866,Negative
72.8155,184.9006,Negative
73.8916,215.3235,Negative
72.4638,175.4578,Negative
72.8155,184.9006,Negative
73.5294,204.8245,Negative
73.5294,204.8245,Negative
73.8916,215.3235,Negative
72.8155,184.9006,Negative
74.2574,226.1928,Negative
76.1421,286.4357,Negative
75.3769,261.1186,Negative
73.8916,215.3235,Negative
73.5294,204.8245,Negative
74.2574,226.1928,Negative
74.6269,237.4418,Negative
75.3769,261.1186,Negative
76.1421,286.4357,Negative
77.3196,327.6776,Negative
78.9474,389.259,Negative
78.534,373.1199,Negative
79.3651,405.9161,Negative
81.9672,517.5395,Negative
83.3333,581.5628,Negative
84.7458,651.681,Negative
85.2273,676.4969,Negative
85.2273,676.4969,Negative
83.7989,604.2336,Negative
80.2139,440.8398,Negative
78.125,357.4853,Negative
78.125,357.4853,Negative
78.125,357.4853,Negative
77.7202,342.3421,Negative
77.7202,342.3421,Negative
76.5306,299.7363,Negative
74.2574,226.1928,Negative
72.8155,184.9006,Negative
73.8916,215.3235,Negative
76.5306,299.7363,Negative
78.125,357.4853,Negative
79.7872,423.1049,Negative
80.2139,440.8398,Negative
81.0811,478.0066,Negative
82.4176,538.2336,Negative
81.9672,517.5395,Negative
82.8729,559.5689,Negative
85.2273,676.4969,Negative
86.7052,755.5617,Negative
83.7989,604.2336,Negative
81.5217,497.4693,Negative
80.2139,440.8398,Negative
76.9231,313.4797,Negative
76.1421,286.4357,Negative
74.6269,237.4418,Negative
71.09,140.9522,Negative
68.4932,86.03362,Negative
66.9643,60.00929,Negative
66.9643,60.00929,Negative
68.4932,86.03362,Negative
71.09,140.9522,Negative
72.4638,175.4578,Negative
73.5294,204.8245,Negative
73.1707,194.6866,Negative
70.0935,118.2817,Negative
67.2646,64.75187,Negative
65.7895,43.18795,Negative
66.9643,60.00929,Negative
67.8733,74.91913,Negative
67.2646,64.75187,Negative
65.5022,39.49449,Negative
63.5593,18.84951,Negative
64.1026,23.86171,Negative
64.1026,23.86171,Negative
62.7615,12.55843,Negative
63.2911,16.59275,Negative
63.5593,18.84951,Negative
62.7615,12.55843,Negative
62.2407,9.138193,Negative
60.9756,3.090178,Negative
61.7284,6.303492,Negative
63.5593,18.84951,Negative
64.1026,23.86171,Negative
65.7895,43.18795,Negative
66.3717,51.17917,Negative
65.7895,43.18795,Negative
64.9351,32.68804,Negative
64.9351,32.68804,Negative
64.6552,29.56589,Negative
63.0252,14.49699,Negative
64.1026,23.86171,Negative
65.5022,39.49449,Negative
65.7895,43.18795,Negative
66.9643,60.00929,Negative
67.8733,74.91913,Negative
67.5676,69.71996,Negative
66.3717,51.17917,Negative
66.3717,51.17917,Negative
66.6667,55.48681,Negative
67.8733,74.91913,Negative
69.1244,98.14279,Negative
71.4286,149.1049,Negative
74.2574,226.1928,Negative
73.8916,215.3235,Negative
73.5294,204.8245,Negative
73.8916,215.3235,Negative
74.2574,226.1928,Negative
74.2574,226.1928,Negative
73.5294,204.8245,Negative
74.6269,237.4418,Negative
74.2574,226.1928,Negative
71.09,140.9522,Negative
69.4444,104.5859,Negative
68.1818,80.35507,Negative
66.9643,60.00929,Negative
65.7895,43.18795,Negative
65.7895,43.18795,Negative
65.5022,39.49449,Negative
64.3777,26.62522,Negative
63.5593,18.84951,Negative
63.0252,14.49699,Negative
64.9351,32.68804,Negative
66.3717,51.17917,Negative
66.3717,51.17917,Negative
67.2646,64.75187,Negative
68.4932,86.03362,Negative
68.8073,91.96081,Negative
67.8733,74.91913,Negative
68.4932,86.03362,Negative
68.1818,80.35507,Negative
65.7895,43.18795,Negative
64.1026,23.86171,Negative
63.5593,18.84951,Negative
63.8298,21.27117,Negative
64.9351,32.68804,Negative
66.0793,47.08122,Negative
66.0793,47.08122,Negative
64.6552,29.56589,Negative
64.3777,26.62522,Negative
65.7895,43.18795,Negative
