HeartRate,Variance,Label
100.6711,205.19327,Negative
102.0408,246.3093,Negative
102.7397,268.7355,Negative
100.6711,205.19327,Negative
98.68421,152.21732,Negative
97.4026,122.2357,Negative
94.93671,73.790451,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
96.15385,96.182626,Negative
48.7013,1417.1666,Positive
24.91694,3773.5993,Positive
33.63229,2778.7958,Positive
100.6711,205.19327,Negative
101.3514,225.1434,Negative
102.0408,246.3093,Negative
101.3514,225.1434,Negative
101.3514,225.1434,Negative
99.33775,168.77066,Negative
96.77419,108.73529,Negative
94.93671,73.790451,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
96.15385,96.182626,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
98.68421,152.21732,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
100,186.4161,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
99.33775,168.77066,Negative
99.33775,168.77066,Negative
99.33775,168.77066,Negative
98.68421,152.21732,Negative
97.4026,122.2357,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
95.5414,84.544885,Negative
96.77419,108.73529,Negative
98.03922,136.71792,Negative
99.33775,168.77066,Negative
100,186.4161,Negative
100.6711,205.19327,Negative
102.0408,246.3093,Negative
102.0408,246.3093,Negative
102.0408,246.3093,Negative
102.7397,268.7355,Negative
103.4483,292.46827,Negative
103.4483,292.46827,Negative
104.1667,317.55577,Negative
104.8951,344.04807,Negative
104.1667,317.55577,Negative
104.8951,344.04807,Negative
104.8951,344.04807,Negative
104.8951,344.04807,Negative
104.8951,344.04807,Negative
104.1667,317.55577,Negative
103.4483,292.46827,Negative
102.7397,268.7355,Negative
100.6711,205.19327,Negative
98.03922,136.71792,Negative
95.5414,84.544885,Negative
91.46341,26.182078,Negative
87.2093,0.74430359,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
86.2069,0.019509235,Negative
85.71429,0.39978596,Negative
87.7193,1.8843773,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
20.08032,4391.216,Positive
20.2977,4362.4535,Positive
105.6338,371.99727,Negative
104.1667,317.55577,Negative
102.0408,246.3093,Negative
98.68421,152.21732,Negative
96.15385,96.182626,Negative
94.33962,63.888858,Negative
89.82036,12.067198,Negative
86.2069,0.019509235,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
36.23188,2511.4819,Positive
36.94581,2440.435,Positive
96.77419,108.73529,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
27.17391,3501.4036,Positive
23.58491,3939.0268,Positive
62.24066,581.09481,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
96.15385,96.182626,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
96.15385,96.182626,Negative
93.75,54.810746,Negative
90.36145,16.119211,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
90.36145,16.119211,Negative
93.75,54.810746,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
92.59259,39.012773,Negative
59.76096,706.79497,Positive
36.31961,2502.6967,Positive
46.15385,1615.4552,Positive
93.75,54.810746,Negative
92.02454,32.239319,Negative
89.28571,8.6385573,Negative
87.2093,0.74430359,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
86.2069,0.019509235,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
88.7574,5.8120745,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
86.7052,0.12861569,Negative
83.79888,6.4907209,Negative
80.64516,32.506084,Negative
79.36508,48.74124,Negative
80.2139,37.60962,Negative
78.94737,54.748214,Negative
77.72021,74.414169,Negative
79.36508,48.74124,Negative
81.52174,23.279012,Negative
83.79888,6.4907209,Negative
86.7052,0.12861569,Negative
89.82036,12.067198,Negative
91.46341,26.182078,Negative
91.46341,26.182078,Negative
90.90909,20.816579,Negative
88.7574,5.8120745,Negative
87.2093,0.74430359,Negative
86.7052,0.12861569,Negative
86.2069,0.019509235,Negative
85.22727,1.2528309,Negative
82.87293,12.066202,Negative
83.79888,6.4907209,Negative
88.23529,3.5672712,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
87.7193,1.8843773,Negative
87.7193,1.8843773,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
86.2069,0.019509235,Negative
85.71429,0.39978596,Negative
86.2069,0.019509235,Negative
84.74576,2.5625904,Negative
83.33333,9.0796073,Negative
82.87293,12.066202,Negative
82.41758,15.436959,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
84.74576,2.5625904,Negative
85.22727,1.2528309,Negative
85.71429,0.39978596,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
84.26966,4.3135514,Negative
83.79888,6.4907209,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
86.7052,0.12861569,Negative
88.23529,3.5672712,Negative
90.36145,16.119211,Negative
46.2963,1604.0246,Positive
46.875,1558.005,Positive
96.77419,108.73529,Negative
96.77419,108.73529,Negative
95.5414,84.544885,Negative
93.75,54.810746,Negative
92.02454,32.239319,Negative
89.28571,8.6385573,Negative
85.22727,1.2528309,Negative
83.33333,9.0796073,Negative
82.41758,15.436959,Negative
81.08108,27.725395,Negative
80.2139,37.60962,Negative
81.08108,27.725395,Negative
84.26966,4.3135514,Negative
87.2093,0.74430359,Negative
89.28571,8.6385573,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
91.46341,26.182078,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
60,694.14186,Positive
60.97561,643.68573,Negative
92.02454,32.239319,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
90.36145,16.119211,Negative
89.28571,8.6385573,Negative
88.23529,3.5672712,Negative
87.2093,0.74430359,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
87.7193,1.8843773,Negative
84.74576,2.5625904,Negative
81.08108,27.725395,Negative
79.78723,43.024915,Negative
81.96721,19.178784,Negative
85.22727,1.2528309,Negative
87.2093,0.74430359,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
89.82036,12.067198,Negative
90.90909,20.816579,Negative
88.7574,5.8120745,Negative
87.2093,0.74430359,Negative
86.7052,0.12861569,Negative
84.74576,2.5625904,Negative
83.33333,9.0796073,Negative
84.26966,4.3135514,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
89.28571,8.6385573,Negative
91.46341,26.182078,Negative
93.75,54.810746,Negative
95.5414,84.544885,Negative
96.77419,108.73529,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
98.03922,136.71792,Negative
97.4026,122.2357,Negative
95.5414,84.544885,Negative
94.93671,73.790451,Negative
94.33962,63.888858,Negative
92.59259,39.012773,Negative
90.90909,20.816579,Negative
89.28571,8.6385573,Negative
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
85.71429,0.39978596,Negative
86.7052,0.12861569,Negative
90.90909,20.816579,Negative
93.1677,46.527812,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
94.93671,73.790451,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
93.75,54.810746,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
92.02454,32.239319,Negative
91.46341,26.182078,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
86.7052,0.12861569,Negative
86.2069,0.019509235,Negative
84.74576,2.5625904,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
84.74576,2.5625904,Negative
84.26966,4.3135514,Negative
83.79888,6.4907209,Negative
84.26966,4.3135514,Negative
85.22727,1.2528309,Negative
44.24779,1772.3076,Positive
45.31722,1683.4077,Positive
63.55932,519.25876,Negative
64.10256,494.79589,Negative
97.4026,122.2357,Negative
96.77419,108.73529,Negative
94.33962,63.888858,Negative
92.59259,39.012773,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
59.05512,744.82346,Positive
17.0068,4808.0036,Positive
18.98734,4537.2659,Positive
94.93671,73.790451,Negative
93.1677,46.527812,Negative
59.28854,732.13723,Positive
57.47126,833.78339,Positive
82.41758,15.436959,Negative
81.08108,27.725395,Negative
81.96721,19.178784,Negative
82.87293,12.066202,Negative
82.87293,12.066202,Negative
83.79888,6.4907209,Negative
85.71429,0.39978596,Negative
87.2093,0.74430359,Negative
88.23529,3.5672712,Negative
89.28571,8.6385573,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
92.02454,32.239319,Negative
92.02454,32.239319,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
30.18109,3154.5618,Positive
30,3174.9362,Positive
17.96407,4676.1663,Positive
12.21498,5495.4924,Positive
26.92998,3530.3312,Positive
94.33962,63.888858,Negative
36.85504,2449.4121,Positive
36.67482,2467.2833,Positive
92.02454,32.239319,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
92.59259,39.012773,Negative
91.46341,26.182078,Negative
89.82036,12.067198,Negative
87.7193,1.8843773,Negative
84.74576,2.5625904,Negative
82.87293,12.066202,Negative
81.52174,23.279012,Negative
81.96721,19.178784,Negative
83.33333,9.0796073,Negative
84.26966,4.3135514,Negative
85.71429,0.39978596,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
36.58537,2476.1776,Positive
36.58537,2476.1776,Positive
90.90909,20.816579,Negative
44.91018,1716.9746,Positive
44.77612,1728.1025,Positive
89.82036,12.067198,Negative
88.7574,5.8120745,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
86.2069,0.019509235,Negative
84.74576,2.5625904,Negative
85.71429,0.39978596,Negative
87.7193,1.8843773,Negative
90.36145,16.119211,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
63.29114,531.55298,Negative
62.76151,556.25533,Negative
92.02454,32.239319,Negative
89.82036,12.067198,Negative
87.7193,1.8843773,Negative
84.74576,2.5625904,Negative
83.79888,6.4907209,Negative
84.74576,2.5625904,Negative
84.26966,4.3135514,Negative
84.74576,2.5625904,Negative
85.71429,0.39978596,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
85.22727,1.2528309,Negative
82.87293,12.066202,Negative
82.87293,12.066202,Negative
83.33333,9.0796073,Negative
82.87293,12.066202,Negative
83.79888,6.4907209,Negative
84.74576,2.5625904,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
45.04505,1705.8161,Positive
45.04505,1705.8161,Positive
90.90909,20.816579,Negative
91.46341,26.182078,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
89.28571,8.6385573,Negative
89.28571,8.6385573,Negative
88.7574,5.8120745,Negative
87.7193,1.8843773,Negative
86.7052,0.12861569,Negative
85.71429,0.39978596,Negative
84.26966,4.3135514,Negative
83.79888,6.4907209,Negative
83.79888,6.4907209,Negative
82.41758,15.436959,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
81.96721,19.178784,Negative
82.41758,15.436959,Negative
82.41758,15.436959,Negative
82.41758,15.436959,Negative
84.26966,4.3135514,Negative
86.2069,0.019509235,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
87.2093,0.74430359,Negative
84.26966,4.3135514,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
84.74576,2.5625904,Negative
85.71429,0.39978596,Negative
87.7193,1.8843773,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
90.36145,16.119211,Negative
90.36145,16.119211,Negative
44.91018,1716.9746,Positive
44.91018,1716.9746,Positive
90.90909,20.816579,Negative
90.36145,16.119211,Negative
89.82036,12.067198,Negative
44.91018,1716.9746,Positive
45.04505,1705.8161,Positive
92.02454,32.239319,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
92.59259,39.012773,Negative
90.36145,16.119211,Negative
87.7193,1.8843773,Negative
84.74576,2.5625904,Negative
81.96721,19.178784,Negative
79.36508,48.74124,Negative
78.53403,61.035791,Negative
79.36508,48.74124,Negative
80.64516,32.506084,Negative
82.41758,15.436959,Negative
84.26966,4.3135514,Negative
85.71429,0.39978596,Negative
87.2093,0.74430359,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
90.36145,16.119211,Negative
90.90909,20.816579,Negative
90.36145,16.119211,Negative
44.77612,1728.1025,Positive
44.3787,1761.3024,Positive
86.7052,0.12861569,Negative
85.71429,0.39978596,Negative
83.79888,6.4907209,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
81.96721,19.178784,Negative
81.52174,23.279012,Negative
83.33333,9.0796073,Negative
83.79888,6.4907209,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
84.74576,2.5625904,Negative
87.2093,0.74430359,Negative
60.48387,668.87931,Negative
61.7284,606.05464,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
96.15385,96.182626,Negative
94.93671,73.790451,Negative
93.75,54.810746,Negative
92.59259,39.012773,Negative
89.28571,8.6385573,Negative
85.71429,0.39978596,Negative
83.79888,6.4907209,Negative
82.87293,12.066202,Negative
81.08108,27.725395,Negative
78.53403,61.035791,Negative
77.31959,81.486447,Negative
76.14213,104.1306,Negative
75.75758,112.12684,Negative
76.92308,88.80226,Negative
77.72021,74.414169,Negative
78.125,67.594246,Negative
78.53403,61.035791,Negative
79.36508,48.74124,Negative
81.08108,27.725395,Negative
83.33333,9.0796073,Negative
84.74576,2.5625904,Negative
85.71429,0.39978596,Negative
86.7052,0.12861569,Negative
88.7574,5.8120745,Negative
90.90909,20.816579,Negative
90.90909,20.816579,Negative
88.7574,5.8120745,Negative
87.2093,0.74430359,Negative
58.13953,795.63694,Positive
58.59375,770.21913,Positive
89.82036,12.067198,Negative
89.82036,12.067198,Negative
90.36145,16.119211,Negative
91.46341,26.182078,Negative
91.46341,26.182078,Negative
90.90909,20.816579,Negative
91.46341,26.182078,Negative
89.82036,12.067198,Negative
86.2069,0.019509235,Negative
85.22727,1.2528309,Negative
85.71429,0.39978596,Negative
86.2069,0.019509235,Negative
57.91506,808.35099,Positive
58.59375,770.21913,Positive
90.90909,20.816579,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
92.59259,39.012773,Negative
90.90909,20.816579,Negative
89.82036,12.067198,Negative
58.36576,782.92591,Positive
57.47126,833.78339,Positive
84.26966,4.3135514,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
84.26966,4.3135514,Negative
84.26966,4.3135514,Negative
83.33333,9.0796073,Negative
81.96721,19.178784,Negative
80.2139,37.60962,Negative
79.78723,43.024915,Negative
81.08108,27.725395,Negative
82.41758,15.436959,Negative
83.33333,9.0796073,Negative
83.33333,9.0796073,Negative
82.41758,15.436959,Negative
81.52174,23.279012,Negative
80.64516,32.506084,Negative
81.08108,27.725395,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
82.41758,15.436959,Negative
82.87293,12.066202,Negative
82.87293,12.066202,Negative
83.79888,6.4907209,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
83.79888,6.4907209,Negative
81.08108,27.725395,Negative
78.94737,54.748214,Negative
77.72021,74.414169,Negative
78.94737,54.748214,Negative
81.96721,19.178784,Negative
83.79888,6.4907209,Negative
84.26966,4.3135514,Negative
85.71429,0.39978596,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
90.36145,16.119211,Negative
45.73171,1649.5672,Positive
46.15385,1615.4552,Positive
93.1677,46.527812,Negative
91.46341,26.182078,Negative
90.36145,16.119211,Negative
89.28571,8.6385573,Negative
87.7193,1.8843773,Negative
88.7574,5.8120745,Negative
89.28571,8.6385573,Negative
87.7193,1.8843773,Negative
86.2069,0.019509235,Negative
84.74576,2.5625904,Negative
83.33333,9.0796073,Negative
82.87293,12.066202,Negative
83.33333,9.0796073,Negative
83.79888,6.4907209,Negative
85.22727,1.2528309,Negative
87.2093,0.74430359,Negative
89.28571,8.6385573,Negative
90.90909,20.816579,Negative
92.59259,39.012773,Negative
93.75,54.810746,Negative
94.33962,63.888858,Negative
94.33962,63.888858,Negative
93.75,54.810746,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
97.4026,122.2357,Negative
94.33962,63.888858,Negative
89.82036,12.067198,Negative
85.22727,1.2528309,Negative
81.96721,19.178784,Negative
79.78723,43.024915,Negative
79.36508,48.74124,Negative
80.64516,32.506084,Negative
54.94505,986.05527,Positive
56.39098,897.33765,Positive
87.7193,1.8843773,Negative
87.2093,0.74430359,Negative
87.2093,0.74430359,Negative
88.7574,5.8120745,Negative
90.36145,16.119211,Negative
92.02454,32.239319,Negative
93.75,54.810746,Negative
94.93671,73.790451,Negative
96.15385,96.182626,Negative
94.33962,63.888858,Negative
92.59259,39.012773,Negative
89.28571,8.6385573,Negative
83.79888,6.4907209,Negative
80.64516,32.506084,Negative
53.95683,1049.0951,Positive
55.14706,973.40962,Positive
86.7052,0.12861569,Negative
88.23529,3.5672712,Negative
87.7193,1.8843773,Negative
86.7052,0.12861569,Negative
85.22727,1.2528309,Negative
83.33333,9.0796073,Negative
82.41758,15.436959,Negative
81.96721,19.178784,Negative
81.08108,27.725395,Negative
81.52174,23.279012,Negative
81.96721,19.178784,Negative
33.78378,2762.8467,Positive
34.48276,2689.8551,Positive
90.90909,20.816579,Negative
92.02454,32.239319,Negative
92.59259,39.012773,Negative
93.1677,46.527812,Negative
93.1677,46.527812,Negative
92.02454,32.239319,Negative
91.46341,26.182078,Negative
90.36145,16.119211,Negative
89.28571,8.6385573,Negative
88.23529,3.5672712,Negative
85.22727,1.2528309,Negative
84.26966,4.3135514,Negative
84.74576,2.5625904,Negative
84.74576,2.5625904,Negative
85.22727,1.2528309,Negative
85.22727,1.2528309,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
86.2069,0.019509235,Negative
86.7052,0.12861569,Negative
88.7574,5.8120745,Negative
91.46341,26.182078,Negative
92.02454,32.239319,Negative
90.36145,16.119211,Negative
88.23529,3.5672712,Negative
85.71429,0.39978596,Negative
83.33333,9.0796073,Negative
81.96721,19.178784,Negative
82.41758,15.436959,Negative
55.76208,935.41104,Positive
56.17978,910.03563,Positive
86.7052,0.12861569,Negative
88.23529,3.5672712,Negative
88.7574,5.8120745,Negative
88.23529,3.5672712,Negative
86.7052,0.12861569,Negative
85.22727,1.2528309,Negative
83.79888,6.4907209,Negative
84.74576,2.5625904,Negative
85.71429,0.39978596,Negative
85.71429,0.39978596,Negative
43.85965,1805.1386,Positive
16.35769,4898.4439,Positive
20.13423,4384.0745,Positive
91.46341,26.182078,Negative
90.36145,16.119211,Negative
88.23529,3.5672712,Negative
